DATETIME,L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,F_PU1,F_PU2,F_PU4,F_PU6,F_PU7,F_PU8,F_PU10,F_PU11,F_V2,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422
2016-01-08 10:00:00,0.046157859295909986,-0.02374089319190187,2.3601089702970888,1.2761915031166877,2.2625142437791697,3.0665141534411484,0.04999474888439304,10.900373388645917,10.737595550187493,3.2305428117450177,0.0,24.314918381083245,53.24694695888781,33.041523871243584,0.0,-14.987681798923823,0.465753521830377,0.008363732940971147,12.465469308824256,130.85517122332152,8.08104510417358,101.48226924065953,17.2998107222524,145.8064907810997,17.501616397205616,110.27566806654823,14.472872085035846,7.882493638681133
2016-01-08 11:00:00,-0.15311463695920668,0.30312881180600737,1.6353575049978435,1.1287089268024584,3.260744618249352,3.518861327966082,0.6809463108375036,33.54456338212958,-81.41601488416444,-11.638754229122364,0.0,40.096255643704815,34.20487017912124,35.29664903286211,0.0,-13.444878383112036,0.5326316474359549,-11.087900335452304,13.17214625670133,99.7538934885445,4.480267296067087,116.11457844252958,16.81831011560922,133.97810638936892,16.960069276242066,116.48039482047248,13.296002907919533,4.260496139390611
2016-01-08 12:00:00,-0.03835755128774743,-0.07480797479240353,1.644266845101927,1.7542999474158731,2.8358216302599106,3.6126649085272464,0.6619782598646722,18.11003237240199,4.420572419623887,9.132838108642463,0.0,44.84182358964952,32.83872652005378,35.19948432112099,0.0,-12.081734265019872,0.5805103342525597,-1.280977140979001,10.31825487226719,85.0098584952402,-1.9913661894435677,121.92665073548443,10.936654304548018,130.93828778177698,11.018242870030804,124.19460140741228,16.453800580849116,-1.9135718559101917
2016-01-08 13:00:00,0.006552890133841416,0.12222028614539093,1.1646632211450192,1.2121440396482495,2.8837805680995663,3.8825662707573283,0.9841003832557593,18.784316543003342,4.471965133299481,-4.232028410330251,0.0,42.0687664279006,39.054664642273956,37.95797908804877,0.0,-10.87593723542345,0.6362472985325907,-0.20477791018069524,13.315201489430066,54.25298807512335,-1.5908641701107413,128.10476100640267,5.228682630107894,130.90276505768605,5.218395625841616,131.41567447055633,18.524291528320536,-1.621817450720453
2016-01-08 14:00:00,0.10930193300492963,0.0680869962677606,1.0447429615416337,1.7170115752822843,2.9383895808602394,4.078538050108375,1.6203056999331,21.69652354327154,3.67894084372685,1.2036817708142422,0.0,50.09939345572844,46.65920555356741,40.48326477852932,0.0,-9.808028114643896,0.6914693468869393,-0.324118871321172,13.334336186043497,39.111341106715926,-2.00203057668109,132.52235573483722,-0.3558733712546953,132.32298540561072,-0.44454151817505405,133.66976210926472,19.917868124317195,-2.034661234655605
2016-01-08 15:00:00,0.00852412583240536,0.0032850599117584256,1.0725321204272138,1.2672162076462001,3.1075301119493717,4.241458793171407,1.3562769078170973,22.888122446591098,-0.7839215837630112,8.743107524490586,0.0,51.83520773895987,53.42575777976926,41.67400966083886,0.0,-8.861031402896584,0.7464329738625666,0.5892208210267214,13.667000111444603,39.49432637029751,-0.2631183953927234,139.4930822183943,-2.5080669759871093,135.1463414276351,-2.6512243567452174,139.70840932951768,21.868998795264005,-0.26941319877962755
2016-01-08 16:00:00,-0.040055391694111986,0.3982972866807976,1.5032695372001355,1.6880087047630905,3.3850129167393512,4.422243144059337,1.9248443996205022,29.824543339359934,-0.4218990966393945,24.33426038008009,0.0,55.77881126012294,23.314172064877,44.856481736743625,0.0,88.35986601011811,0.8009043572138204,-1.7241330234059546,18.370456860492332,54.54116267951647,7.199860504991339,145.19141833935583,1.9432274860408505,117.35535803192231,1.7862410201197534,143.58898934875089,13.352336605843846,7.6334747580139
2016-01-08 17:00:00,0.03875032864044714,0.7718160220834276,1.4088472155048994,1.639821778547995,2.6183809017189152,4.279196323878118,0.3848393368376679,26.539297121411494,-0.11247867594141532,4.959594988803953,0.0,60.11587314124744,40.78477277273937,14.97013383433103,0.0,17.506544549794356,0.854879734493236,1.848492500915416,17.191177881870672,58.53937907291193,9.392869108821813,150.42389816734328,5.66433017784324,125.31174573829476,5.654743901638927,130.66449116770633,23.59997621541972,9.084423695017076
2016-01-08 18:00:00,0.04807271751693243,0.16118700025387556,1.8457786454031768,1.8017492018386934,3.007268112652333,4.598284521285783,1.0860578610323153,31.8574002288548,0.0768198202698184,25.437314488634346,0.0,63.03600745440107,42.023329350686296,60.002798179002156,0.0,16.820009066530943,0.90835593130616,0.5272302036573748,15.800594756293187,88.6875299019459,10.901670613417483,154.51056835694894,4.864461033599657,124.19988730580958,4.735035396462635,147.7305557388409,23.23806226522987,10.83466657965797
2016-01-08 19:00:00,-0.029451614024395223,0.2389302808993763,2.190729696848474,1.731451142084353,2.860215419550222,4.834965121382066,1.3831858603795646,34.44118304294979,0.024196701034414167,28.22039128207462,0.0,65.76816820787667,36.546573129708854,41.03313883930743,0.0,19.663291217277248,0.9613367940013466,0.8112519691518507,16.218904544193883,109.66822646860587,12.677851558862491,158.79575451942588,12.204756001835255,120.69488462476164,12.21135447799805,142.15250677802175,25.095136033272453,12.602802028071952
2016-01-08 20:00:00,-0.02837686864699629,0.21262360354703191,2.3324635511474257,1.8416211232995097,2.6616708503311113,4.847044316115614,0.766143215453025,37.15344978232585,-0.0008233182767181683,26.958542831795157,0.0,68.92668164019632,64.79728738961447,47.60807044392449,0.0,19.900690206612047,1.0138266238863924,1.031993690848381,16.47443199922734,124.63851131512573,12.589443591616257,161.64713056280536,10.334939270972956,134.60688067279725,10.441543618455889,144.04942045774442,25.90963551580468,12.482639158203483
2016-01-08 21:00:00,-0.08840777607200923,0.20997643631601015,2.264927358267805,1.6827365102577407,3.2279423539248837,5.018107384814288,0.8526244638657547,38.312948436986886,-0.005572036291082891,17.461175878620622,0.0,70.87704531425018,45.89226061550963,51.11419698404649,0.0,29.05393313913003,1.0658299289738449,2.1872242957980674,16.97067597462514,129.50286815695475,11.0771294062875,165.94370830602065,18.22404650804004,123.6700455486249,18.354867220588467,145.9199605946293,27.114722985170943,10.952499350128502
2016-01-08 22:00:00,0.022193293653726576,0.3423904313386146,2.0760219349917426,1.5866619601102485,2.6055670266765416,5.156347322916217,0.8899284519612232,40.5175373949303,-0.0008283383290564494,40.14795100634507,0.0,24.445489895786018,43.48144165477096,49.64739783386339,0.0,30.824074667405874,1.1173512071687932,2.7530271528405414,17.553828903030073,143.7808302926861,8.609416582834907,140.4978249301143,18.935898245547573,122.56578504695989,19.08896346699847,146.4719311437509,28.381548362644384,8.339137034727163
2016-01-08 23:00:00,-0.01634155840807261,0.18644601308747522,2.462608897467149,0.17739309294300387,2.5734610201208517,5.1992773577940605,0.7349269452404557,42.98229315993264,0.0004672431200182973,15.667963992467463,0.0,86.17814637713725,48.522213203263846,51.53064609810954,0.0,44.32717574090733,1.1683949243547112,3.161790247417347,16.402515591990706,127.36536642974517,3.69316104487336,170.959805895969,17.026851124798142,124.19822269611981,17.171364452513473,148.66628705572762,28.323987957773227,3.944244973931365
2016-01-09 00:00:00,0.29712856647368957,2.224322786317025,1.708587586487492,2.935769132375552,3.6238981600734226,5.197501322604687,0.7936801355799457,22.092051007248415,98.12031475416886,6.359628074527251,0.0,66.15172028189203,55.218984573341906,53.89661722613553,0.0,50.145495798517246,1.198965506641741,16.66697850057175,19.769674182343135,114.31994973006448,3.9004268122180186,166.90633468788326,14.779090496526756,129.3407456400272,14.853217387030465,147.73327452298227,31.90426334216616,3.8035501343841425
2016-01-09 01:00:00,0.0015472856270434265,-1.6099610743417188,1.9346486691115246,1.286388694241702,2.7122741326787914,5.493938355931642,0.8157328057943949,43.2260314203701,5.39778069891841,0.6527285356911818,0.0,77.71085309960634,61.24215528585245,53.58007568096872,0.0,55.241812224377625,1.2660118414975063,6.597199083409851,18.0232009259069,94.47489995740244,0.3885375237278339,173.99114866493963,9.218044569028578,132.7081560130789,9.226854898558326,151.779264126954,31.032693690091037,0.24365238262774014
2016-01-09 02:00:00,0.27751533877297396,1.2486648043650512,1.5879310837498215,1.0660945694436497,2.4915543628578134,5.404855486806764,1.9674467855438134,44.89281103126398,4.997841042823836,2.344361401918235,0.0,32.46715527178174,32.02718694143549,55.535926706221886,0.0,54.06611981475938,1.3258325714904498,7.472285630928663,20.075833855326348,83.60563971107022,2.2669171626307225,156.4801624631784,11.046128409881671,115.06614873624989,10.987495434273656,157.65971522399644,33.3392323878427,1.6920603577641131
2016-01-09 03:00:00,0.06470301674995604,0.19986650094271852,1.788573937155427,1.5082433739734251,2.7865745686565226,5.547068533396319,1.8878475964446335,48.10361213830306,7.0970605493671,10.177511672367316,0.0,87.87937585072862,48.2461893554354,55.959711964293675,0.0,67.76758071607193,1.3667158104986643,7.5037539028811935,17.696298038078137,76.22097622305702,1.3141675940197146,180.69684783804425,3.2037129907681923,124.62076166496857,3.0938455683476533,158.86826646088355,32.312729098749784,1.553475678167949
2016-01-09 04:00:00,0.12703716595935832,0.6847467484803591,1.2868455433531505,1.8364440884061115,2.871786198221776,5.548902416564678,1.9715214555611267,48.60800677708409,10.32291286802105,-9.624608360749432,0.0,70.88202315284545,48.844011896576355,26.771123150774244,0.0,69.1506925216128,1.4150152767729116,8.99077043026631,20.388516602736075,58.93571669496832,6.509443895989609,177.6440117952412,5.184373310540092,124.30804679022103,5.143648616166608,146.8307780463676,34.801078960742814,6.1692113819984264
2016-01-09 05:00:00,0.22615772097296105,0.7007602301908857,1.6710074061957965,1.8667320250747688,2.848704388311403,5.468500386486998,1.2440329583310499,50.75280195499917,10.142625030255957,13.358994697869978,0.0,33.21302323602591,43.017475938767475,38.096985844450735,0.0,57.79513958950413,1.462834313975453,9.570730178716182,22.19667999737259,68.52462114630286,11.563330911539303,163.13049428749886,4.816105293081954,120.89764658584119,4.731733888613157,151.23635067730808,37.302160950322666,11.165284101211576
2016-01-09 06:00:00,0.34466967679649496,0.37800249331296243,1.8569238136773212,0.9937622398433503,2.533830722422212,5.4948387951359,1.5999959419051737,47.80674730822132,4.983879101053077,22.127273074467215,0.0,45.60904175619958,36.09240364314604,29.863603822980878,0.0,8.845187147614503,1.5104457481968676,12.817740991875638,17.50515700391887,76.3493758326382,9.554057964983276,163.7209815686026,10.697672833776977,116.820618604666,10.665418251276094,145.82405821407974,44.665455261829145,9.17426799694032
2016-01-09 07:00:00,0.060030178289817826,0.35885285044991466,2.025839468538358,0.9332984320556581,3.2239703513220777,5.444484943031366,0.9684391894345916,58.872547039358714,14.446908437607803,28.3207316863016,0.0,81.16265113986883,65.76024678829293,59.238089113191286,0.0,58.1999527783997,1.5576308302991482,8.713235568366713,18.02892025613992,88.94415728505587,11.20253636653327,177.99015634780218,1.0050626894410613,134.54565490465393,0.9357778897371425,154.26342471247733,36.40043633447116,11.30162418660547
2016-01-09 08:00:00,0.0486968790055311,0.1872106187343947,2.1818755144840996,1.4799002225701892,2.971351317268293,5.799838616959158,1.943108031386287,57.22306191682773,10.640485934826742,25.888821637350215,0.0,73.30637476810264,48.00280509817329,48.50204070292002,0.0,59.39895167174032,1.6043867484343772,11.255007152132325,19.456918869140466,97.99005300915572,12.264478934907187,175.40729573688512,12.942715085813088,123.78628074454971,12.999683281971501,149.53828831215736,39.9047148736525,12.181305689520112
2016-01-09 09:00:00,0.17210845507263173,0.48819170457437844,2.1314912216056072,1.1188194162254743,2.9909677046169465,5.587474246990505,0.8738985957173604,59.652674517740515,11.2099169126991,16.96223320250114,0.0,86.2129510905874,47.28576483286379,54.81116556573238,0.0,59.97859243304455,1.650710288741446,11.641969046237712,19.433389016862133,103.6240260505057,10.419530872689307,181.8019324782487,15.966802375350248,122.84674967620165,16.090706590231967,152.12456519875118,39.96191531537236,10.304867988641163
2016-01-09 10:00:00,0.11922973695328043,0.3858059844179218,1.9479303908746717,1.2101946462320798,2.9671670652387987,5.879433981202011,1.5006696170711025,60.174633176026624,9.699700571040452,3.504108738484021,0.0,83.16294419626955,52.56137623821806,56.12542576013422,0.0,60.04408935170269,1.6966047653122687,13.013026218458897,19.481722370468525,105.53661244613538,7.5342126895444785,183.66291339227382,18.313182611606965,127.43986146375786,18.471720301449544,152.73490959326162,41.90162050159457,7.36566073643791
2016-01-09 11:00:00,0.20883855733343326,0.3832459987443859,1.6582727783198237,1.5862072534107714,3.415459096557126,5.831602449753396,1.6145942828954878,60.62405989915025,8.727124495455087,23.490741764405254,0.0,82.65696675832669,24.71321566197456,57.05742814576838,0.0,59.68563828929483,1.7420738887732399,14.394510045434675,16.193250716033223,120.71363657968371,1.0506683712179736,181.8811691440924,25.71117253284986,110.15383298436447,25.86631840098222,156.56983705500073,44.06858273935683,1.1323181053515547
2016-01-09 12:00:00,0.3450514311427644,-0.012991909782041233,2.167039434793349,1.358295185476082,2.44397633720127,5.867489120591009,1.7422432414215867,63.71243293248689,10.316098304917546,2.079569140882171,0.0,87.38537966971532,44.714905826232155,57.948983474951206,0.0,58.980444999437005,1.7871215625897099,14.379237879023847,18.4816024939215,112.3004592937288,0.30170541889235736,183.1058857022819,19.00746353198503,120.43010086737387,19.13763925446826,158.28845554568815,44.307277036279245,0.2144691086479007
2016-01-09 13:00:00,0.18896303907522327,0.2698176584652425,1.755177028675631,1.2247816674616452,2.8885484171905307,5.945412840002475,2.2033269224579763,86.75408645347623,-80.23459977900781,0.25383978080399316,0.0,85.56325287375148,47.70036166846246,59.64955732857105,0.0,57.994485066250576,1.841751682479406,3.433567947421121,18.161792242510604,103.523076623344,-1.4767208977901625,186.3044407696221,14.556311573591682,120.73162157732608,14.612875979348342,157.06677485753846,42.31641742723743,-1.595783930945963
2016-01-09 14:00:00,-0.03173317144243892,0.13973942616214408,1.7534250384799304,1.8829681858936305,2.6170081031500425,5.947897730948461,1.8785488315523597,69.82384959847673,4.48440352075007,0.6990377394253855,0.0,87.30571595196969,43.033796741058595,59.99264851615035,0.0,56.784030690437156,1.8774958659207426,14.274174485987544,17.7753481943967,95.61992236187601,-1.6153975233347104,185.88364124689463,12.094864726678601,118.07497734116244,12.066064575346196,160.1918289289518,45.63153460952507,-1.7054182399093811
2016-01-09 15:00:00,-0.1601519611020512,0.7852705139392849,1.7297588071535954,1.6874868147456503,3.178473117594402,5.992694796639507,2.264783156195784,78.64406288647648,4.4120827822580395,11.743329765617307,0.0,91.02229326362914,71.70393033493283,59.085140228536886,0.0,146.47697494228385,1.9212107981655537,10.831050487407563,22.26689995673962,91.21457880937622,4.756255023159902,187.75697372725455,-1.29241220765714,135.61613047530057,-1.3704290940192827,157.0331931113915,35.5293215286443,5.08694696024066
2016-01-09 16:00:00,0.038327337113862825,0.30596223154114943,1.8747023794433368,1.8110639517781761,2.997919573837734,6.020880873762591,1.9802007299593445,74.7595110416062,3.6168012938328244,24.015868982592217,0.0,90.85564879312366,51.85229147737187,60.36927609443899,0.0,78.59225136219862,1.9645222480188527,14.624260395157211,18.645533195873938,88.93377995135295,4.366813626180573,189.4519948500408,2.6409341260125245,125.0501328814255,2.4769571728540285,159.21810029239265,44.66819936253894,4.298285471624105
2016-01-09 17:00:00,0.12928138981167114,0.48727007268667494,1.7384812691086386,1.676894614444536,2.92247217665739,6.044266354764018,2.302309474790974,74.7816860921117,-0.7789935215406079,4.428898214242732,0.0,44.81012003944449,49.449861547178,60.72167218111126,0.0,60.89363847531342,2.007685678089171,16.174484387794468,22.576226321134722,74.41232347656872,11.539633320754938,167.43116318011397,2.2455966366928877,124.19547798960348,2.101042721425163,159.18201244412103,48.27540049958888,10.996815992740373
2016-01-09 18:00:00,0.1681066533440574,0.6805684595839359,1.7315161094293137,0.23951626001304627,2.8971573678854483,6.071977365448823,2.298534050521932,79.69932222975245,-0.4150138961715437,24.27965457417337,0.0,104.88107164761246,53.843558022745235,60.7721752827793,0.0,85.82850973715719,2.0504662430041742,14.86715763705817,17.091311202343675,79.52299941926037,8.981976054261558,191.0674985399781,1.142436227150359,125.28041919053078,1.0331505676804298,159.7290283274148,45.289539277088174,9.123045188601818
2016-01-09 19:00:00,0.09534730600876618,0.010816715276756206,1.916023994151968,1.8669261986447316,3.0376576292487782,5.7432737668273415,0.6068836335742285,80.19283849569382,-0.11001607293461078,26.947018966435035,0.0,84.80755652559301,62.38511495416162,32.10720978034678,0.0,80.4942205632926,2.0928591665077425,16.083930274461274,19.27783917611014,81.65639489983833,12.51977069648619,183.39299507222808,9.019557106041061,130.96707837967534,9.074431289281655,145.8244119651838,47.523606621734665,12.556220978761694
2016-01-09 20:00:00,-0.010672757112101472,0.3482281591620138,1.9332923995796678,0.8561469963501769,3.17908732670469,6.0812147722140155,1.8310715113945972,82.8828302743498,0.07593594280980143,25.84384212141614,0.0,95.5121055309389,65.45574974787263,72.937705555275,0.0,76.72770471252588,2.1348602697595633,16.009609498084593,19.12124886237251,87.02602856600433,12.183875281550975,187.84628421784288,1.8796102425470131,130.8571141829984,1.8534053515248914,159.01038339654843,47.520530463576165,12.137469400585108
2016-01-09 21:00:00,0.10854670916520393,0.34848823172697196,1.9651631911530467,1.2133613141094257,3.0260687536146915,6.032504175673941,1.4696187555130105,82.92479358546836,0.02373474202686591,16.819575069048057,0.0,98.46418111430836,36.24988810695596,55.93279672635626,0.0,87.63735513561119,2.176472403965782,17.448656829144987,19.47600125425878,89.05443186609389,10.821722178367438,190.50084531606288,16.043977787919676,115.7123434299657,16.12154879569662,153.17109546805665,48.401309397124884,10.779888350648708
2016-01-09 22:00:00,0.11601233034211034,0.38515566993083095,1.7828194598561915,1.4751598106924146,2.5783931922292234,6.073144662614218,1.2128970721810777,85.54353662829243,-0.000862446667104712,3.759079979564177,0.0,94.9393015335919,52.73228114867196,62.254168340479,0.0,85.2190701252425,2.2176988845140313,17.352765595680502,19.429547542593724,92.07727796325992,7.94849255204122,188.35271686800633,14.316355454815245,125.13411761600531,14.467428545640768,154.01554862283348,48.67352592527726,7.817359257913715
2016-01-09 23:00:00,0.06034643893460978,0.2437528215257223,1.8547277045618271,1.0620198992672298,2.900925321098649,6.147182038058941,1.374053537790628,86.86586131111174,-0.005492466688137941,25.856501013500946,0.0,98.78233559099054,53.2180597102642,64.36874263025996,0.0,93.66215588983803,2.2585432426352647,17.998110092331594,18.594908676691226,108.14895419095694,4.016095337157758,189.64616650737688,16.409645788766834,123.18229830169211,16.575820913025265,155.38678038190463,48.64335336367919,4.162607518848809
2016-01-10 00:00:00,2.894711262528928,-0.8182329476519634,2.8156840401981476,0.8945519706604683,4.9488811119812794,6.109654790792506,2.4244922405337883,60.42796118959748,92.17919295611235,1.0623276823371448,0.0,98.07349499722528,82.59734839344992,61.632293840960244,0.0,25.355560335792916,2.2890090085069055,33.96288024335031,14.26462098539518,105.6796024775896,-3.1950366334158105,188.58646864576605,15.05395421665358,142.57553235370153,15.193015909749944,157.35296369370766,60.18350056871462,-3.5935315575042956
2016-01-10 01:00:00,-2.0739107082525248,0.5205000841373617,1.8496647050594337,1.0920962442137776,2.719976731462446,6.166425455013428,1.678469057099531,82.61431796238031,2.456390727588584,-1.059731984968007,0.0,97.10239788316906,26.067161204133868,64.58197137887178,0.0,76.26364544726896,2.3375719402443456,22.845024580411042,17.890914134699884,104.13161653803941,-1.2794771257853874,190.3296011552233,24.154527888153062,110.65059363203004,24.213331189660824,162.65904286569028,55.096195405723165,-1.3541734834310475
2016-01-10 02:00:00,0.5313728980040349,0.961608630184613,2.2957136659361064,1.413254228157255,3.2474650933578033,6.138237589408481,2.59867864967985,92.88057649271077,11.662450373055336,1.303181408896556,0.0,100.26528989534924,35.309736704066566,32.92507710179604,0.0,187.0026618020404,2.377382662913525,18.696017511928698,23.136485764448103,104.12660641155966,4.192748604476776,192.5753257759198,16.51151281369804,115.04922677784512,16.64305313404507,146.18532442299406,40.38353134349882,4.581701397202725
2016-01-10 03:00:00,0.23701747640979764,0.3907378475313923,1.572991707533069,1.6585970480249084,3.1027051676999924,5.882340846410534,0.6464721360332555,88.1916737999517,6.0325267293964515,-22.736235780601955,0.0,100.56921501436497,37.21421724134318,44.41669365401298,0.0,99.42410501879577,2.416822651041137,22.387792580815304,20.97058726122414,85.93276261978542,4.04240384625032,194.8725700442029,14.502799888268125,113.46969161289854,14.485118087109498,150.95684932917703,52.341330555399765,3.5717185887467977
2016-01-10 04:00:00,0.2309518883982169,0.3973797524936076,1.703487031715726,2.060441343613677,3.008855047375882,6.036085786600845,1.708171678658291,90.18835194860353,11.296314476727105,-1.3782382296413473,0.0,100.8639108581115,35.314521519910556,67.79193229176232,0.0,105.53894131350437,2.4556436183571666,22.53457398048832,19.502661901996415,89.48063507531953,5.545902525062115,197.40337901305253,9.095542082674339,111.99812404830914,8.909266709009241,159.94490878177595,51.23716283461171,5.412660210461063
2016-01-10 05:00:00,0.23158647955819767,0.6204382528639405,1.7540233521961905,1.195355346671731,2.797483049157921,6.377957950888439,2.5978635858611128,90.73756413348255,10.164364079200979,9.89032973031934,0.0,54.18419754688668,32.08276020064284,54.62062971009597,0.0,91.6694539603749,2.494087520087053,23.40758066157773,22.631059662840855,87.17618747423451,11.711437204287613,175.2195633517593,9.121864379155166,109.3387803909327,8.986128179623602,155.1684980319701,55.42847231219751,11.355303817977351
2016-01-10 06:00:00,0.18812118552654233,0.5125580001975973,1.8064863220864718,0.7123627625158457,2.921266374478944,5.9958350526509605,2.2807089269641847,93.6727758915807,11.978157052094176,21.738599724202214,0.0,113.6133682269918,64.75336210006705,60.651439383523424,0.0,120.1971199210235,2.53216617644404,22.987819063187942,17.65422353826515,87.65164016772803,9.268716664361119,197.7283057159637,1.0002659070693163,129.72995710404882,0.8911328929240554,160.92541002179644,51.418247245123645,9.428650240759108
2016-01-10 07:00:00,0.18130229792815555,0.1901917564602189,1.9052059604044507,1.969045974639378,3.1606265861409906,5.984595689240018,0.8051403129258365,93.06673164273076,9.943787043596089,26.68115169596011,0.0,93.00844350580412,49.64215409802716,31.941076795545204,0.0,115.59401290774493,2.569890744935117,24.4309781242141,20.371486004763998,86.49477658223563,13.116075589400086,190.98680373321184,11.150517556196878,124.18085431512071,11.177158408298897,145.266479868306,53.98932898827853,13.172871995610539
2016-01-10 08:00:00,0.251342316310752,0.5809606354339745,1.8728862809108677,1.4982108505749965,2.974782605366587,6.048955044270801,1.6249536166083096,95.61802242015074,11.510759675058296,24.85322657817722,0.0,103.71424524729431,46.35856757671179,72.1947775743464,0.0,114.02876415665223,2.6072652883343825,24.151542701496844,20.29828529864299,85.58884748429796,12.747711807077682,194.36246179795882,1.8679093543066294,121.95744604175246,1.7923724585662164,158.58654429897638,53.89521205735272,12.713804347918181
2016-01-10 09:00:00,0.0926209958302282,0.4826408144297236,1.7848404329449759,1.817829591269898,2.9993430785574873,6.14632507173827,1.645680072957312,96.54789925085058,11.3341098642845,16.348844725180875,0.0,106.43231942544679,53.556973055032884,53.63774945733435,0.0,116.7533026465573,2.6442933411473666,24.72562091672364,20.52263625515997,86.64998962649969,11.195802957046926,196.39254056125617,7.315654553976813,126.05733188184676,7.385420901539749,153.7643084465497,54.52497311447573,11.11831720323724
